pxcor,pycor,patch ID,block ID,patch richness
68,9,68_9,403,10
72,81,72_81,4003,4
38,85,38_85,4201,7
76,98,76_98,4903,5
97,20,97_20,1004,5
70,56,70_56,2803,7
59,7,59_7,302,4
12,89,12_89,4400,3
57,43,57_43,2102,6
97,13,97_13,604,1
9,79,9_79,3900,6
80,41,80_41,2004,7
92,67,92_67,3304,4
50,98,50_98,4902,11
53,79,53_79,3902,11
25,77,25_77,3801,2
75,59,75_59,2903,3
40,59,40_59,2902,6
40,75,40_75,3702,3
84,66,84_66,3304,6
68,51,68_51,2503,14
60,34,60_34,1703,11
80,93,80_93,4604,2
46,79,46_79,3902,8
15,31,15_31,1500,10
11,15,11_15,700,4
14,35,14_35,1700,8
47,75,47_75,3702,10
98,9,98_9,404,4
24,37,24_37,1801,3
88,24,88_24,1204,8
68,44,68_44,2203,3
24,56,24_56,2801,3
48,90,48_90,4502,6
62,80,62_80,4003,18
76,71,76_71,3503,5
33,30,33_30,1501,5
94,15,94_15,704,9
3,76,3_76,3800,4
62,11,62_11,503,6
36,10,36_10,501,18
43,56,43_56,2802,1
3,40,3_40,2000,4
67,48,67_48,2403,14
40,66,40_66,3302,11
71,10,71_10,503,12
87,48,87_48,2404,5
54,51,54_51,2502,4
79,6,79_6,303,5
46,71,46_71,3502,11
39,92,39_92,4601,8
96,1,96_1,4,8
61,64,61_64,3203,1
77,7,77_7,303,8
8,59,8_59,2900,2
21,9,21_9,401,0
91,65,91_65,3204,10
5,41,5_41,2000,4
88,58,88_58,2904,7
12,84,12_84,4200,10
49,54,49_54,2702,7
44,35,44_35,1702,4
69,63,69_63,3103,14
61,88,61_88,4403,2
93,72,93_72,3604,7
52,86,52_86,4302,10
12,15,12_15,700,1
60,1,60_1,3,8
25,56,25_56,2801,3
49,59,49_59,2902,9
92,29,92_29,1404,2
21,57,21_57,2801,12
24,92,24_92,4601,6
60,25,60_25,1203,4
56,68,56_68,3402,12
9,75,9_75,3700,7
5,90,5_90,4500,10
8,92,8_92,4600,1
44,82,44_82,4102,6
80,28,80_28,1404,7
16,89,16_89,4400,6
71,15,71_15,703,9
62,96,62_96,4803,5
10,79,10_79,3900,13
94,61,94_61,3004,4
22,72,22_72,3601,3
62,39,62_39,1903,10
31,7,31_7,301,8
0,74,0_74,3700,6
16,42,16_42,2100,4
49,49,49_49,2402,7
30,20,30_20,1001,4
0,84,0_84,4200,14
45,18,45_18,902,22
35,28,35_28,1401,9
98,80,98_80,4004,5
85,94,85_94,4704,4
40,55,40_55,2702,5
14,64,14_64,3200,10
38,43,38_43,2101,5
50,32,50_32,1602,9
91,57,91_57,2804,4
5,94,5_94,4700,12
11,94,11_94,4700,3
24,17,24_17,801,4
88,36,88_36,1804,8
89,89,89_89,4404,10
78,37,78_37,1803,5
39,12,39_12,601,3
4,80,4_80,4000,8
1,78,1_78,3900,2
98,85,98_85,4204,4
91,95,91_95,4704,11
74,39,74_39,1903,18
69,16,69_16,803,10
24,19,24_19,901,7
46,64,46_64,3202,13
99,34,99_34,1704,7
3,89,3_89,4400,7
87,24,87_24,1204,7
18,85,18_85,4200,7
53,55,53_55,2702,7
51,28,51_28,1402,6
12,79,12_79,3900,4
52,91,52_91,4502,4
32,71,32_71,3501,10
98,66,98_66,3304,3
22,67,22_67,3301,8
43,89,43_89,4402,2
9,45,9_45,2200,8
80,74,80_74,3704,8
13,69,13_69,3400,5
53,50,53_50,2502,6
43,64,43_64,3202,7
55,66,55_66,3302,4
0,89,0_89,4400,20
67,99,67_99,4903,12
75,40,75_40,2003,6
67,88,67_88,4403,9
14,74,14_74,3700,5
73,70,73_70,3503,10
94,38,94_38,1904,10
86,29,86_29,1404,6
81,54,81_54,2704,8
74,37,74_37,1803,9
37,99,37_99,4901,6
59,40,59_40,2002,6
92,54,92_54,2704,17
40,67,40_67,3302,6
75,57,75_57,2803,4
92,35,92_35,1704,6
14,15,14_15,700,8
50,81,50_81,4002,8
24,99,24_99,4901,12
9,92,9_92,4600,3
71,62,71_62,3103,6
74,17,74_17,803,8
40,65,40_65,3202,4
66,99,66_99,4903,7
63,26,63_26,1303,4
86,91,86_91,4504,4
42,82,42_82,4102,7
67,69,67_69,3403,8
29,26,29_26,1301,5
78,11,78_11,503,3
25,81,25_81,4001,7
44,66,44_66,3302,24
44,93,44_93,4602,7
81,86,81_86,4304,5
82,93,82_93,4604,8
32,37,32_37,1801,3
46,6,46_6,302,6
81,43,81_43,2104,3
8,42,8_42,2100,2
43,10,43_10,502,8
7,83,7_83,4100,9
27,36,27_36,1801,6
48,18,48_18,902,3
20,49,20_49,2401,9
4,66,4_66,3300,2
84,4,84_4,204,6
3,93,3_93,4600,3
91,45,91_45,2204,7
19,51,19_51,2500,2
0,57,0_57,2800,6
69,90,69_90,4503,2
65,9,65_9,403,5
46,45,46_45,2202,15
74,28,74_28,1403,12
81,73,81_73,3604,11
2,71,2_71,3500,5
30,40,30_40,2001,6
74,23,74_23,1103,15
58,66,58_66,3302,1
93,90,93_90,4504,1
77,84,77_84,4203,6
64,91,64_91,4503,7
60,17,60_17,803,6
92,92,92_92,4604,6
76,43,76_43,2103,5
21,31,21_31,1501,3
64,93,64_93,4603,5
84,78,84_78,3904,4
11,1,11_1,0,6
53,54,53_54,2702,17
49,88,49_88,4402,3
73,30,73_30,1503,4
97,84,97_84,4204,5
46,98,46_98,4902,5
54,35,54_35,1702,11
11,60,11_60,3000,14
77,64,77_64,3203,6
78,51,78_51,2503,21
56,81,56_81,4002,16
71,88,71_88,4403,7
50,4,50_4,202,11
19,42,19_42,2100,2
99,17,99_17,804,5
82,18,82_18,904,5
28,99,28_99,4901,6
78,6,78_6,303,9
13,33,13_33,1600,7
19,72,19_72,3600,8
46,91,46_91,4502,6
88,92,88_92,4604,5
21,88,21_88,4401,17
54,73,54_73,3602,4
12,91,12_91,4500,4
51,92,51_92,4602,4
84,44,84_44,2204,5
44,13,44_13,602,10
12,5,12_5,200,1
64,18,64_18,903,8
73,31,73_31,1503,6
88,91,88_91,4504,3
53,59,53_59,2902,27
5,85,5_85,4200,8
64,17,64_17,803,10
85,39,85_39,1904,4
22,71,22_71,3501,3
83,86,83_86,4304,4
79,55,79_55,2703,9
40,62,40_62,3102,2
15,81,15_81,4000,11
84,99,84_99,4904,7
25,34,25_34,1701,3
15,62,15_62,3100,14
63,93,63_93,4603,18
78,95,78_95,4703,5
84,79,84_79,3904,4
64,62,64_62,3103,5
9,20,9_20,1000,5
47,64,47_64,3202,15
9,1,9_1,0,5
80,26,80_26,1304,13
10,29,10_29,1400,6
86,53,86_53,2604,2
38,80,38_80,4001,3
59,44,59_44,2202,11
94,72,94_72,3604,10
30,58,30_58,2901,6
74,59,74_59,2903,3
75,38,75_38,1903,14
34,79,34_79,3901,1
57,96,57_96,4802,13
53,41,53_41,2002,9
22,94,22_94,4701,5
83,17,83_17,804,4
92,4,92_4,204,6
20,40,20_40,2001,5
45,22,45_22,1102,4
32,12,32_12,601,9
96,25,96_25,1204,8
30,54,30_54,2701,7
42,92,42_92,4602,4
85,26,85_26,1304,8
76,72,76_72,3603,2
20,28,20_28,1401,23
53,89,53_89,4402,4
80,63,80_63,3104,4
47,90,47_90,4502,10
35,35,35_35,1701,14
43,25,43_25,1202,8
87,71,87_71,3504,2
85,19,85_19,904,5
41,97,41_97,4802,10
31,38,31_38,1901,6
36,17,36_17,801,5
95,43,95_43,2104,6
43,15,43_15,702,6
90,56,90_56,2804,6
5,56,5_56,2800,12
22,95,22_95,4701,2
75,30,75_30,1503,6
15,5,15_5,200,7
49,71,49_71,3502,8
10,85,10_85,4200,23
70,57,70_57,2803,7
35,49,35_49,2401,3
59,31,59_31,1502,15
6,45,6_45,2200,2
51,24,51_24,1202,7
22,53,22_53,2601,8
12,63,12_63,3100,8
26,1,26_1,1,3
53,71,53_71,3502,8
95,9,95_9,404,5
80,51,80_51,2504,6
22,12,22_12,601,8
87,61,87_61,3004,4
54,61,54_61,3002,9
31,85,31_85,4201,8
10,56,10_56,2800,5
12,3,12_3,100,0
47,93,47_93,4602,6
48,94,48_94,4702,6
39,7,39_7,301,3
38,9,38_9,401,13
83,97,83_97,4804,10
34,18,34_18,901,12
51,87,51_87,4302,18
93,15,93_15,704,4
49,51,49_51,2502,9
29,7,29_7,301,5
43,5,43_5,202,12
7,89,7_89,4400,6
73,96,73_96,4803,1
81,97,81_97,4804,10
36,92,36_92,4601,6
43,93,43_93,4602,7
75,9,75_9,403,18
50,26,50_26,1302,4
93,86,93_86,4304,8
54,26,54_26,1302,2
16,11,16_11,500,3
31,17,31_17,801,7
11,52,11_52,2600,7
38,8,38_8,401,6
44,26,44_26,1302,9
36,40,36_40,2001,6
35,85,35_85,4201,3
29,33,29_33,1601,11
48,15,48_15,702,4
83,40,83_40,2004,9
77,98,77_98,4903,3
87,23,87_23,1104,18
34,62,34_62,3101,11
46,62,46_62,3102,3
7,25,7_25,1200,4
5,96,5_96,4800,4
83,49,83_49,2404,7
82,49,82_49,2404,13
4,87,4_87,4300,9
88,55,88_55,2704,4
10,73,10_73,3600,6
2,69,2_69,3400,12
99,18,99_18,904,3
93,16,93_16,804,7
94,78,94_78,3904,5
13,37,13_37,1800,2
55,97,55_97,4802,8
7,97,7_97,4800,3
91,22,91_22,1104,5
36,4,36_4,201,2
78,79,78_79,3903,8
6,18,6_18,900,8
50,15,50_15,702,5
46,15,46_15,702,12
81,59,81_59,2904,6
37,15,37_15,701,7
44,45,44_45,2202,11
34,26,34_26,1301,7
8,70,8_70,3500,4
53,84,53_84,4202,16
15,7,15_7,300,3
45,64,45_64,3202,18
25,62,25_62,3101,5
65,38,65_38,1903,5
84,89,84_89,4404,10
98,89,98_89,4404,7
97,16,97_16,804,13
37,84,37_84,4201,3
0,77,0_77,3800,6
41,2,41_2,102,4
64,23,64_23,1103,4
23,51,23_51,2501,5
27,78,27_78,3901,7
64,92,64_92,4603,4
74,62,74_62,3103,6
98,14,98_14,704,5
34,72,34_72,3601,7
65,32,65_32,1603,2
82,63,82_63,3104,8
55,11,55_11,502,21
44,36,44_36,1802,11
39,31,39_31,1501,6
98,47,98_47,2304,1
25,60,25_60,3001,6
36,76,36_76,3801,6
94,31,94_31,1504,6
8,56,8_56,2800,19
35,59,35_59,2901,9
6,61,6_61,3000,10
87,45,87_45,2204,9
9,5,9_5,200,7
82,81,82_81,4004,3
76,33,76_33,1603,3
4,1,4_1,0,1
0,83,0_83,4100,8
98,39,98_39,1904,3
74,9,74_9,403,6
12,56,12_56,2800,12
34,3,34_3,101,11
78,54,78_54,2703,7
27,19,27_19,901,4
47,41,47_41,2002,13
36,85,36_85,4201,5
82,15,82_15,704,1
16,87,16_87,4300,10
3,47,3_47,2300,6
33,38,33_38,1901,5
28,85,28_85,4201,4
89,46,89_46,2304,11
96,97,96_97,4804,6
6,64,6_64,3200,9
50,2,50_2,102,7
17,86,17_86,4300,5
48,47,48_47,2302,8
35,30,35_30,1501,3
67,92,67_92,4603,3
31,5,31_5,201,7
21,23,21_23,1101,3
30,52,30_52,2601,4
21,65,21_65,3201,4
13,25,13_25,1200,7
61,75,61_75,3703,15
88,83,88_83,4104,6
86,5,86_5,204,24
63,89,63_89,4403,3
27,9,27_9,401,15
21,8,21_8,401,1
65,29,65_29,1403,6
66,92,66_92,4603,3
63,28,63_28,1403,4
57,9,57_9,402,1
30,44,30_44,2201,5
56,75,56_75,3702,4
87,82,87_82,4104,10
23,35,23_35,1701,8
74,1,74_1,3,15
96,13,96_13,604,5
10,72,10_72,3600,4
93,17,93_17,804,4
54,11,54_11,502,9
32,70,32_70,3501,5
76,24,76_24,1203,6
37,4,37_4,201,2
2,29,2_29,1400,0
76,78,76_78,3903,3
52,93,52_93,4602,3
12,8,12_8,400,1
20,93,20_93,4601,8
8,72,8_72,3600,7
35,36,35_36,1801,8
52,7,52_7,302,2
17,64,17_64,3200,7
70,91,70_91,4503,3
75,49,75_49,2403,3
26,97,26_97,4801,5
73,7,73_7,303,5
73,58,73_58,2903,6
34,76,34_76,3801,2
42,80,42_80,4002,5
32,75,32_75,3701,7
8,49,8_49,2400,7
53,0,53_0,2,4
95,61,95_61,3004,4
31,63,31_63,3101,14
66,47,66_47,2303,5
8,51,8_51,2500,14
51,91,51_91,4502,5
33,32,33_32,1601,6
72,7,72_7,303,7
97,32,97_32,1604,5
7,42,7_42,2100,4
58,40,58_40,2002,3
48,11,48_11,502,4
25,58,25_58,2901,9
28,93,28_93,4601,13
65,77,65_77,3803,3
16,77,16_77,3800,8
47,66,47_66,3302,12
69,22,69_22,1103,9
21,25,21_25,1201,7
97,83,97_83,4104,7
95,93,95_93,4604,4
97,63,97_63,3104,2
65,98,65_98,4903,3
32,89,32_89,4401,6
13,39,13_39,1900,4
32,23,32_23,1101,8
92,18,92_18,904,3
14,99,14_99,4900,12
11,7,11_7,300,1
14,6,14_6,300,7
89,53,89_53,2604,3
4,65,4_65,3200,8
0,56,0_56,2800,11
60,61,60_61,3003,4
90,31,90_31,1504,5
40,98,40_98,4902,3
50,87,50_87,4302,6
66,86,66_86,4303,4
11,0,11_0,0,12
15,32,15_32,1600,6
7,38,7_38,1900,4
47,84,47_84,4202,5
78,8,78_8,403,4
32,3,32_3,101,3
37,90,37_90,4501,6
25,66,25_66,3301,2
3,49,3_49,2400,4
13,43,13_43,2100,1
15,98,15_98,4900,10
70,71,70_71,3503,2
52,41,52_41,2002,6
88,86,88_86,4304,6
90,12,90_12,604,6
29,98,29_98,4901,4
93,69,93_69,3404,2
32,38,32_38,1901,5
83,35,83_35,1704,8
73,81,73_81,4003,3
39,79,39_79,3901,8
2,6,2_6,300,17
39,89,39_89,4401,5
50,63,50_63,3102,6
44,86,44_86,4302,7
99,71,99_71,3504,5
10,93,10_93,4600,3
61,40,61_40,2003,7
44,25,44_25,1202,8
52,66,52_66,3302,9
98,27,98_27,1304,5
61,37,61_37,1803,10
94,79,94_79,3904,6
18,94,18_94,4700,9
68,47,68_47,2303,6
43,71,43_71,3502,5
33,76,33_76,3801,3
74,45,74_45,2203,4
39,41,39_41,2001,3
62,93,62_93,4603,6
6,94,6_94,4700,5
12,60,12_60,3000,5
12,34,12_34,1700,2
77,59,77_59,2903,11
55,65,55_65,3202,3
3,53,3_53,2600,1
26,54,26_54,2701,3
82,94,82_94,4704,1
43,96,43_96,4802,5
50,35,50_35,1702,7
60,43,60_43,2103,11
56,25,56_25,1202,2
92,46,92_46,2304,6
36,37,36_37,1801,14
47,62,47_62,3102,2
39,68,39_68,3401,5
22,98,22_98,4901,10
99,29,99_29,1404,7
4,26,4_26,1300,6
27,57,27_57,2801,9
49,14,49_14,702,4
0,64,0_64,3200,4
82,44,82_44,2204,2
21,81,21_81,4001,11
1,23,1_23,1100,10
32,63,32_63,3101,7
37,74,37_74,3701,5
16,25,16_25,1200,7
97,67,97_67,3304,4
65,60,65_60,3003,9
65,11,65_11,503,4
89,26,89_26,1304,9
52,18,52_18,902,11
79,89,79_89,4403,5
86,63,86_63,3104,3
69,27,69_27,1303,2
68,34,68_34,1703,5
84,96,84_96,4804,11
10,49,10_49,2400,15
48,60,48_60,3002,4
64,1,64_1,3,3
1,9,1_9,400,7
53,6,53_6,302,4
54,39,54_39,1902,12
49,44,49_44,2202,8
4,36,4_36,1800,7
3,15,3_15,700,2
75,85,75_85,4203,3
22,21,22_21,1001,3
89,75,89_75,3704,5
45,84,45_84,4202,4
28,98,28_98,4901,4
25,89,25_89,4401,4
39,76,39_76,3801,4
46,61,46_61,3002,2
69,98,69_98,4903,17
92,88,92_88,4404,1
12,95,12_95,4700,1
35,76,35_76,3801,3
57,5,57_5,202,7
54,6,54_6,302,10
86,77,86_77,3804,19
53,12,53_12,602,4
80,45,80_45,2204,5
42,42,42_42,2102,6
31,36,31_36,1801,3
78,18,78_18,903,15
46,38,46_38,1902,5
44,17,44_17,802,6
65,42,65_42,2103,6
25,4,25_4,201,6
88,46,88_46,2304,9
85,56,85_56,2804,3
80,81,80_81,4004,4
78,65,78_65,3203,6
34,19,34_19,901,6
13,67,13_67,3300,5
9,70,9_70,3500,2
2,96,2_96,4800,10
66,51,66_51,2503,7
41,30,41_30,1502,6
10,61,10_61,3000,5
98,42,98_42,2104,13
77,13,77_13,603,3
32,84,32_84,4201,13
45,72,45_72,3602,26
24,25,24_25,1201,5
50,83,50_83,4102,10
12,71,12_71,3500,2
41,33,41_33,1602,8
47,95,47_95,4702,5
7,12,7_12,600,4
73,15,73_15,703,8
52,61,52_61,3002,4
31,45,31_45,2201,8
57,74,57_74,3702,0
24,48,24_48,2401,8
32,4,32_4,201,5
38,38,38_38,1901,10
77,42,77_42,2103,8
13,27,13_27,1300,11
48,7,48_7,302,10
20,87,20_87,4301,6
86,48,86_48,2404,6
77,83,77_83,4103,13
11,72,11_72,3600,3
84,27,84_27,1304,6
53,96,53_96,4802,7
11,3,11_3,100,3
71,98,71_98,4903,3
51,53,51_53,2602,5
69,23,69_23,1103,10
50,22,50_22,1102,4
36,79,36_79,3901,6
38,95,38_95,4701,2
90,7,90_7,304,13
37,38,37_38,1901,10
32,91,32_91,4501,3
1,67,1_67,3300,3
87,50,87_50,2504,5
75,10,75_10,503,8
21,73,21_73,3601,5
21,0,21_0,1,10
87,40,87_40,2004,3
74,25,74_25,1203,6
5,1,5_1,0,4
38,10,38_10,501,10
63,41,63_41,2003,11
73,87,73_87,4303,1
97,86,97_86,4304,3
36,99,36_99,4901,6
26,42,26_42,2101,10
48,81,48_81,4002,7
9,34,9_34,1700,5
4,15,4_15,700,1
53,21,53_21,1002,9
52,37,52_37,1802,9
29,52,29_52,2601,4
83,87,83_87,4304,11
18,62,18_62,3100,6
64,44,64_44,2203,6
52,95,52_95,4702,7
2,90,2_90,4500,5
47,2,47_2,102,1
30,30,30_30,1501,6
94,76,94_76,3804,5
49,77,49_77,3802,4
40,29,40_29,1402,3
86,38,86_38,1904,2
13,51,13_51,2500,5
85,72,85_72,3604,12
27,35,27_35,1701,4
86,8,86_8,404,6
79,67,79_67,3303,4
82,60,82_60,3004,4
47,36,47_36,1802,5
95,6,95_6,304,11
6,17,6_17,800,7
58,98,58_98,4902,12
36,13,36_13,601,3
10,46,10_46,2300,8
34,44,34_44,2201,5
99,1,99_1,4,7
85,70,85_70,3504,3
46,11,46_11,502,3
78,21,78_21,1003,12
39,64,39_64,3201,1
34,68,34_68,3401,23
74,54,74_54,2703,7
27,89,27_89,4401,9
34,11,34_11,501,9
45,82,45_82,4102,6
26,51,26_51,2501,5
81,23,81_23,1104,7
20,54,20_54,2701,5
79,75,79_75,3703,6
92,2,92_2,104,11
59,60,59_60,3002,4
94,7,94_7,304,15
55,7,55_7,302,9
0,51,0_51,2500,12
95,82,95_82,4104,6
94,56,94_56,2804,4
2,70,2_70,3500,7
25,32,25_32,1601,9
39,26,39_26,1301,11
13,99,13_99,4900,8
15,35,15_35,1700,4
85,61,85_61,3004,5
27,21,27_21,1001,14
41,13,41_13,602,4
48,84,48_84,4202,5
81,90,81_90,4504,2
75,51,75_51,2503,8
72,34,72_34,1703,6
46,17,46_17,802,10
89,85,89_85,4204,10
76,30,76_30,1503,10
23,17,23_17,801,4
60,11,60_11,503,4
41,23,41_23,1102,6
13,88,13_88,4400,5
72,52,72_52,2603,6
36,96,36_96,4801,9
2,3,2_3,100,6
40,31,40_31,1502,4
35,61,35_61,3001,4
95,95,95_95,4704,0
27,85,27_85,4201,6
8,75,8_75,3700,14
6,36,6_36,1800,3
2,49,2_49,2400,13
16,0,16_0,0,10
57,23,57_23,1102,7
51,3,51_3,102,6
94,86,94_86,4304,8
92,81,92_81,4004,4
3,14,3_14,700,11
45,32,45_32,1602,7
15,63,15_63,3100,8
80,42,80_42,2104,5
90,14,90_14,704,2
50,78,50_78,3902,8
14,84,14_84,4200,6
79,53,79_53,2603,7
38,41,38_41,2001,3
10,15,10_15,700,11
87,11,87_11,504,8
86,76,86_76,3804,8
73,22,73_22,1103,5
48,37,48_37,1802,2
20,46,20_46,2301,9
31,77,31_77,3801,5
76,76,76_76,3803,7
61,63,61_63,3103,3
37,87,37_87,4301,1
31,34,31_34,1701,6
92,93,92_93,4604,9
29,93,29_93,4601,6
16,40,16_40,2000,4
59,86,59_86,4302,10
28,31,28_31,1501,4
28,11,28_11,501,5
85,97,85_97,4804,9
88,71,88_71,3504,3
25,27,25_27,1301,6
17,85,17_85,4200,7
70,29,70_29,1403,9
0,25,0_25,1200,9
74,93,74_93,4603,5
29,6,29_6,301,8
11,25,11_25,1200,7
41,17,41_17,802,7
99,19,99_19,904,5
42,50,42_50,2502,11
58,75,58_75,3702,3
85,69,85_69,3404,4
17,87,17_87,4300,6
14,96,14_96,4800,12
40,27,40_27,1302,5
68,83,68_83,4103,4
74,82,74_82,4103,3
72,64,72_64,3203,2
82,21,82_21,1004,5
80,96,80_96,4804,5
53,15,53_15,702,32
95,33,95_33,1604,3
38,61,38_61,3001,4
78,25,78_25,1203,6
17,56,17_56,2800,6
3,64,3_64,3200,5
8,2,8_2,100,9
22,90,22_90,4501,5
12,61,12_61,3000,5
46,20,46_20,1002,6
40,34,40_34,1702,5
87,2,87_2,104,5
28,45,28_45,2201,4
84,84,84_84,4204,6
26,19,26_19,901,5
71,36,71_36,1803,4
2,41,2_41,2000,16
67,27,67_27,1303,1
34,91,34_91,4501,10
37,20,37_20,1001,1
82,12,82_12,604,10
55,93,55_93,4602,4
48,64,48_64,3202,10
87,96,87_96,4804,2
6,33,6_33,1600,8
42,84,42_84,4202,4
58,50,58_50,2502,1
16,61,16_61,3000,13
66,69,66_69,3403,2
88,96,88_96,4804,2
65,27,65_27,1303,6
54,55,54_55,2702,5
68,35,68_35,1703,5
37,34,37_34,1701,9
71,19,71_19,903,9
25,68,25_68,3401,3
24,16,24_16,801,3
65,31,65_31,1503,1
92,12,92_12,604,3
13,3,13_3,100,1
70,19,70_19,903,4
5,37,5_37,1800,6
82,78,82_78,3904,11
52,6,52_6,302,2
22,69,22_69,3401,2
76,99,76_99,4903,4
80,72,80_72,3604,11
64,63,64_63,3103,7
33,27,33_27,1301,9
98,77,98_77,3804,5
29,16,29_16,801,6
87,43,87_43,2104,12
40,43,40_43,2102,10
63,87,63_87,4303,4
53,72,53_72,3602,6
31,80,31_80,4001,5
56,56,56_56,2802,5
60,62,60_62,3103,3
73,62,73_62,3103,11
73,66,73_66,3303,10
21,22,21_22,1101,1
66,42,66_42,2103,4
31,69,31_69,3401,3
54,75,54_75,3702,8
84,95,84_95,4704,10
4,25,4_25,1200,8
15,37,15_37,1800,2
66,39,66_39,1903,14
46,81,46_81,4002,7
31,33,31_33,1601,6
91,83,91_83,4104,5
69,82,69_82,4103,3
19,7,19_7,300,31
81,66,81_66,3304,9
60,23,60_23,1103,2
64,8,64_8,403,10
67,66,67_66,3303,12
88,64,88_64,3204,3
1,81,1_81,4000,9
17,98,17_98,4900,7
24,30,24_30,1501,11
13,41,13_41,2000,3
46,51,46_51,2502,5
98,28,98_28,1404,7
13,28,13_28,1400,22
39,99,39_99,4901,9
11,65,11_65,3200,5
98,13,98_13,604,2
34,65,34_65,3201,3
61,4,61_4,203,8
64,16,64_16,803,12
2,78,2_78,3900,2
3,83,3_83,4100,8
48,32,48_32,1602,9
64,2,64_2,103,4
2,46,2_46,2300,5
93,91,93_91,4504,2
20,50,20_50,2501,7
84,8,84_8,404,12
7,63,7_63,3100,9
71,31,71_31,1503,14
80,65,80_65,3204,7
48,53,48_53,2602,2
14,69,14_69,3400,1
60,84,60_84,4203,7
23,78,23_78,3901,11
71,58,71_58,2903,3
27,58,27_58,2901,16
27,66,27_66,3301,5
58,45,58_45,2202,12
84,49,84_49,2404,11
3,92,3_92,4600,4
40,11,40_11,502,3
68,16,68_16,803,7
79,94,79_94,4703,3
44,74,44_74,3702,4
74,18,74_18,903,5
79,14,79_14,703,5
83,88,83_88,4404,16
8,55,8_55,2700,8
6,2,6_2,100,4
53,87,53_87,4302,8
51,85,51_85,4202,5
81,1,81_1,4,5
7,47,7_47,2300,7
31,89,31_89,4401,10
24,98,24_98,4901,25
53,75,53_75,3702,11
76,32,76_32,1603,4
72,16,72_16,803,8
50,48,50_48,2402,2
7,77,7_77,3800,10
83,99,83_99,4904,5
34,51,34_51,2501,7
7,45,7_45,2200,2
31,92,31_92,4601,3
62,7,62_7,303,10
98,84,98_84,4204,7
41,91,41_91,4502,3
6,5,6_5,200,4
43,95,43_95,4702,6
55,33,55_33,1602,6
20,55,20_55,2701,5
97,89,97_89,4404,16
83,14,83_14,704,8
73,48,73_48,2403,4
53,85,53_85,4202,7
81,78,81_78,3904,25
71,49,71_49,2403,5
18,86,18_86,4300,7
43,73,43_73,3602,5
43,61,43_61,3002,10
48,57,48_57,2802,8
23,53,23_53,2601,5
40,50,40_50,2502,3
9,25,9_25,1200,5
70,14,70_14,703,9
62,70,62_70,3503,5
89,5,89_5,204,8
23,97,23_97,4801,8
6,23,6_23,1100,9
53,95,53_95,4702,7
58,25,58_25,1202,4
71,37,71_37,1803,4
21,54,21_54,2701,7
12,43,12_43,2100,6
18,81,18_81,4000,7
79,50,79_50,2503,5
5,61,5_61,3000,9
72,80,72_80,4003,9
69,30,69_30,1503,6
62,56,62_56,2803,4
70,47,70_47,2303,6
50,40,50_40,2002,9
73,5,73_5,203,7
47,24,47_24,1202,4
9,88,9_88,4400,5
79,96,79_96,4803,3
1,52,1_52,2600,4
65,66,65_66,3303,5
91,99,91_99,4904,3
20,29,20_29,1401,8
97,19,97_19,904,6
2,99,2_99,4900,10
28,41,28_41,2001,9
3,13,3_13,600,3
9,46,9_46,2300,7
29,65,29_65,3201,6
72,21,72_21,1003,5
52,63,52_63,3102,10
55,36,55_36,1802,9
18,30,18_30,1500,5
30,77,30_77,3801,6
33,59,33_59,2901,11
55,12,55_12,602,9
6,97,6_97,4800,4
11,27,11_27,1300,4
60,96,60_96,4803,9
87,94,87_94,4704,6
63,44,63_44,2203,15
85,93,85_93,4604,5
95,88,95_88,4404,8
27,97,27_97,4801,17
28,65,28_65,3201,5
82,43,82_43,2104,4
88,27,88_27,1304,6
18,11,18_11,500,4
55,5,55_5,202,8
61,3,61_3,103,3
96,85,96_85,4204,6
68,21,68_21,1003,6
41,92,41_92,4602,8
77,43,77_43,2103,5
30,55,30_55,2701,8
32,59,32_59,2901,9
75,98,75_98,4903,7
70,15,70_15,703,10
37,35,37_35,1701,19
67,49,67_49,2403,7
27,63,27_63,3101,7
76,61,76_61,3003,4
36,74,36_74,3701,7
13,52,13_52,2600,5
40,93,40_93,4602,6
41,4,41_4,202,3
14,93,14_93,4600,11
26,4,26_4,201,4
44,2,44_2,102,9
92,33,92_33,1604,6
8,95,8_95,4700,4
68,93,68_93,4603,12
41,81,41_81,4002,6
20,70,20_70,3501,7
61,53,61_53,2603,6
57,1,57_1,2,6
71,99,71_99,4903,4
66,67,66_67,3303,2
71,80,71_80,4003,4
51,80,51_80,4002,5
27,52,27_52,2601,8
59,14,59_14,702,5
29,42,29_42,2101,6
81,16,81_16,804,4
40,47,40_47,2302,3
45,7,45_7,302,5
9,47,9_47,2300,5
13,76,13_76,3800,11
82,75,82_75,3704,10
98,50,98_50,2504,28
53,62,53_62,3102,4
37,81,37_81,4001,2
11,35,11_35,1700,3
30,61,30_61,3001,10
67,38,67_38,1903,5
94,98,94_98,4904,4
14,88,14_88,4400,6
25,57,25_57,2801,4
47,29,47_29,1402,2
20,25,20_25,1201,5
92,90,92_90,4504,2
98,90,98_90,4504,7
90,23,90_23,1104,9
2,2,2_2,100,7
22,47,22_47,2301,9
42,60,42_60,3002,5
44,48,44_48,2402,18
45,9,45_9,402,4
47,54,47_54,2702,2
10,75,10_75,3700,10
62,12,62_12,603,6
93,54,93_54,2704,10
49,30,49_30,1502,4
76,1,76_1,3,9
